time,AUV1_Error,AUV2_Error,AUV3_Error,AUV4_Error,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
5.3,0.2039444692727192,0.20226057024589375,0.1884701714579488,1.773931457028877,1.66519952418907,1.3583121342456712,0.41504139858896966,1.1914764727620768,3.0158688790549317
5.4,0.1931466855478841,0.19242262812904865,0.18699126677410272,1.7272598769296588,1.6133196369958276,1.2983650960318787,0.3907608613259636,1.2050291365791659,3.0460128216108546
5.5,0.1860936798303856,0.18638388645585743,0.18873557697141913,1.6773352102448877,1.557984427517747,1.2348221414972191,0.3650978451390285,1.2174345360888055,3.0759191625798006
5.6000000000000005,0.18285040526443325,0.18416242925471796,0.19335281859310333,1.6241633876948793,1.4992459978693398,1.1678032194669294,0.3401072783704917,1.2286456891751958,3.105352811015716
5.7,0.183278225546551,0.1855669262146407,0.2004033041512082,1.5677356661375204,1.4371251164168324,1.097412546340256,0.31588384803624475,1.2386493974536101,3.1340992187506327
5.8,0.1870401804098551,0.19021685358612372,0.20940900233147208,1.5080310349810215,1.371630624022271,1.0237609534524874,0.2931323143466829,1.2474682091668652,3.1619923024507477
5.9,0.1936597534208734,0.1976125138191728,0.2198983706068289,1.445039681484123,1.3027844134425446,0.9469995101659447,0.27221061916829115,1.255044014362595,3.188896778871445
6.0,0.20260429186194695,0.20721125178394148,0.2314403998467129,1.3787786656735337,1.2306442366327792,0.8676185647048095,0.253248718920791,1.26132090160025,3.2145660550454367
6.1000000000000005,0.2133424824271128,0.21848092478477515,0.24366137166950314,1.30929128818482,1.1552475182877107,0.7894404017560681,0.23627765933534245,1.2662889614319064,3.2371430314165033
6.2,0.22538284183766888,0.2309380832535222,0.25624775834485297,1.236540603350328,1.0764436746022428,0.7153793185059512,0.22133085997681629,1.2700388826159068,3.2550890438328706
6.3,0.23829678889530576,0.24416697960658018,0.2689420858714796,1.1604476467714993,0.9941069335769527,0.6462386956454601,0.20843714460939233,1.2726205004933684,3.267705130152924
6.4,0.2517249927794327,0.25782196046782174,0.28153627154926864,1.0810269996987936,0.9086971688926191,0.5827376578108249,0.1974516496445979,1.2737351776051926,3.2743939601582865
6.5,0.265372816877901,0.27162110045878246,0.2938643043862818,0.9983456863259992,0.8252482288429803,0.5258927291134897,0.186649454208499,1.269984187367649,3.2732079237768956
6.6000000000000005,0.279001834465103,0.2853373657866319,0.3057951869095038,0.9126873988782481,0.7459782499866192,0.4769760042686291,0.17561241381553305,1.2598173590505688,3.2633433007927795
6.7,0.2924211367972208,0.2987898828533249,0.3172267962349773,0.8287550784669618,0.6718029812697269,0.43767552957013345,0.16310332023403823,1.2419613454320113,3.244083361040742
6.8,0.3054793634747809,0.31183593742378063,0.3280809257897497,0.7491445670533773,0.6043016972573835,0.40990423430717565,0.14876113835888227,1.2154250612263782,3.214653105610764
6.9,0.3180576539330594,0.3243640471257903,0.33829940385226004,0.6743937228555413,0.5448586484439775,0.39529976393926775,0.13349130169275378,1.1800559357685088,3.1747533887079307
7.0,0.33006377235390166,0.33628832105245554,0.3478422852224464,0.6059847818481368,0.49526893722402165,0.3945402625482877,0.11792533492409417,1.1356267849167667,3.124081379248918
7.1000000000000005,0.3414272206839974,0.3475437977868444,0.35668500507924206,0.5456221006620581,0.45772600046479484,0.4068848570636458,0.10271202149915644,1.0819266250707193,3.062355587667156
7.2,0.35209560924567884,0.3580831326520409,0.36480944026784934,0.49500351990854913,0.4343684764079769,0.43032763594217666,0.08875879171015376,1.0188320694983881,2.989368541873969
7.3,0.36203211596065393,0.3678741965246245,0.37220206759636226,0.4561782081947754,0.42653579939737,0.46223277143830127,0.07712499706627692,0.9462736349554058,2.9049668870961662
7.4,0.3712131099302491,0.37689879110440005,0.3788552891563691,0.4312034829320226,0.434021150876141,0.4999643992502219,0.06890142036355153,0.8661723415338506,2.8090474062853326
7.5,0.37962746122357355,0.3851519778226799,0.3847674737673604,0.42143788879353844,0.45494132085424427,0.5412307012089633,0.0648838023899928,0.7846887922650356,2.7014437315780673
7.6000000000000005,0.3872751826192909,0.3926330117249976,0.38994211395537304,0.426796556185807,0.4863573696812703,0.5841713425315515,0.0652710968984371,0.7019691117500336,2.581803994928646
7.7,0.3941584285451247,0.39934192080060676,0.3943871841077743,0.4455616081781072,0.5251119658927316,0.6273346420842114,0.06953588854990007,0.6178096544184289,2.4500021613751275
7.8,0.4002797609020877,0.40528167167977397,0.39811446637708864,0.4749289820987435,0.5683831939114626,0.6695896577627434,0.07666978905996273,0.5323105685456568,2.306078726905873
7.9,0.4056443996462307,0.41045922406932034,0.4011385762818877,0.5118119174644453,0.6138597934529431,0.7100562636165424,0.08563988575705844,0.44609133058397094,2.1502538581410917
8.0,0.41026112198857284,0.41488509843046373,0.40347647104755174,0.5533966304439285,0.6597202401732242,0.7480729447618916,0.09557814484821633,0.36071478022763437,1.983070819061333
8.1,0.4141420192731836,0.41857301898886873,0.40514714736246443,0.5973665084695926,0.7045329770141797,0.7834976548393655,0.10594796495987863,0.27965433554498925,1.8061288194063883
8.2,0.4173017888334663,0.42153936031227845,0.40617116260774144,0.6418256117879411,0.7468379633220208,0.8162866452292197,0.11662463965263166,0.21157654460440772,1.6244100924145473
8.3,0.4197573745565722,0.4238025182900323,0.4065701449147452,0.6850340441973191,0.7851076472203306,0.8456447154833042,0.12765073465679552,0.17696387362526866,1.445344070770831
8.4,0.4215278696025038,0.4253828157758759,0.40636662321986067,0.7256733103936944,0.8186073257860718,0.8716071627190137,0.13882904959770426,0.19747031816553848,1.2709931893320385
8.5,0.4226342376563632,0.42630229347992415,0.40549156090343574,0.7630381765713937,0.8483307964514412,0.8945118868537401,0.1499170248631483,0.2593224822426352,1.1040618713568169
8.6,0.4230987709834722,0.42658420211414144,0.40388789691866167,0.7964252385588757,0.8756685053610019,0.9147038314281204,0.16071535531108688,0.33542036623344096,0.948401922217492
8.700000000000001,0.4229447755941684,0.426252750577142,0.40171289005966115,0.8264794222631283,0.9006691608170028,0.9324812961156217,0.1707958922833363,0.41289215877099233,0.8082934084607478
8.8,0.4221098036227779,0.42517708563776213,0.39902795732666363,0.8535421483365976,0.9233880572229075,0.948146514333032,0.18013862764649627,0.4864985810569183,0.6894163246197712
8.9,0.42052702179834267,0.42340808704429,0.3958598728216283,0.8780934692697863,0.9438901359383916,0.9620213779588674,0.18873895857466613,0.5537441073846391,0.5990464883070208
9.0,0.4183567382068627,0.42107791044693443,0.39223011258352264,0.9002770092376705,0.9624996885681935,0.9744136791464921,0.1964233166308966,0.6133171030407075,0.5450888017545633
9.1,0.41566340818571784,0.4182352243092096,0.38816024975800695,0.920377773950701,0.9795524125755827,0.9855842391525916,0.20308877060699504,0.664505466384522,0.5317833469221186
9.200000000000001,0.41247521112635865,0.41490509648863994,0.38366944762859,0.9386370953276335,0.9952900890578549,0.9956813123021837,0.20886451205947013,0.7069503821123164,0.555192688164218
9.3,0.4088144826229271,0.41111028363683283,0.37877409728903516,0.9552448147794899,1.0098355734871258,1.004754575739791,0.21388528627963174,0.7405169379439177,0.6050425149315339
9.4,0.4047036753753019,0.4068731739590696,0.37348898092472993,0.9703933600048428,1.0233892370974227,1.0130651275188856,0.21829926318639262,0.7670203347422753,0.670037730644589
9.5,0.40016300719703446,0.4022134072000658,0.36782596471928414,0.9843342849782993,1.0361267291079066,1.020751543031488,0.22214070516425097,0.7929542475636778,0.7416223821107502
9.6,0.3952100768051092,0.3971483968342541,0.3617866753439473,0.9972221874978038,1.0481163837660326,1.0278849020951628,0.22554686449018352,0.818826720756024,0.8137769616768478
9.700000000000001,0.3898612692463589,0.39169460816435314,0.3553714791088198,1.0092291722025222,1.0595211216420175,1.0345064088092584,0.22858442016762262,0.8446348112804065,0.8827394087902015
9.8,0.3841320433051556,0.385867413125616,0.34858906726315675,1.0204064696883843,1.070390380813674,1.0406391764855758,0.2313156537669491,0.8704378843012421,0.9464325771110531
9.9,0.3780358003266149,0.3796797158252303,0.3414532397973953,1.030893259262441,1.0807741100682273,1.0462871400156861,0.23376215190850352,0.896271082507626,1.0036147441834307
10.0,0.3715786689172445,0.37313584887699247,0.3339794243586791,1.0407953243045622,1.0906982630106015,1.0514337029726062,0.23590855579071562,0.9221378881204266,1.0534863703986734
